,recommend,sentiment_analysis,user_id,user_id,playtime_forever,developer,year,price,id,genres
2108,1.0,2.0,fgtkms,76561197971725163,263.0,Digital Happiness,2013.0,,299130.0,"['Adventure', 'Indie']"
2109,1.0,2.0,DappledWithBrownies,76561198030867375,1.0,Red Barrels,2014.0,8.99,273300.0,"['Action', 'Adventure', 'Indie']"
2110,1.0,2.0,76561198131033221,farley69lol,410.0,Ubisoft - San Francisco,2014.0,2.99,294907.0,"['Casual', 'Simulation']"
2111,1.0,2.0,76561198053916297,76561198077659672,49.0,Eldon Harris,2014.0,24.99,281900.0,['Design &amp; Illustration']
2112,1.0,2.0,76561197978024377,76561198092448741,2454.0,Ubisoft - San Francisco,2014.0,2.99,294906.0,"['Casual', 'Simulation']"
2113,0.0,2.0,gunners0305,76561197960288186,0.0,Ubisoft - San Francisco,2014.0,2.99,294905.0,"['Casual', 'Simulation']"
2114,0.0,2.0,itran1,76561198048933509,0.0,Ubisoft - San Francisco,2014.0,7.99,294908.0,"['Casual', 'Simulation']"
2115,1.0,2.0,76561198052040052,76561198083669794,129.0,Black Cactus,2003.0,9.99,299070.0,['Strategy']
2116,1.0,2.0,Shemhamphorasch,Kipikinson,2.0,Daedalic Entertainment,2014.0,19.99,268540.0,"['Adventure', 'Indie']"
2117,1.0,0.0,76561198080821101,76561197966836671,0.0,Carlo D'Apostoli Projects,2014.0,4.99,299100.0,['Indie']
2118,1.0,2.0,76561198048591022,76561198089588759,3315.0,Volition Inc.,2014.0,9.99,273600.0,['Action']
2119,1.0,2.0,shikane,richiboy3,22.0,Ageod,2013.0,19.99,292760.0,['Strategy']
2120,1.0,2.0,analcleanser,raceking23,0.0,Puny Human,2014.0,4.99,225600.0,"['Action', 'Indie']"
2121,1.0,2.0,76561198109775138,76561198065661382,296.0,Positech Games,2014.0,4.99,291900.0,"['Indie', 'Simulation', 'Strategy']"
2122,1.0,2.0,76561198065077477,Gigglestik,682.0,"SmiteWorks USA, LLC",2014.0,8.99,299140.0,['RPG']
2123,1.0,2.0,76561198082063937,76561198041019906,390.0,Fistful of Frags Team,2014.0,0,265630.0,"['Action', 'Free to Play', 'Indie']"
2124,0.0,0.0,76561197966979423,allthistimewasted,0.0,Steve Jarman,2014.0,4.99,296530.0,['RPG']
2125,1.0,2.0,GotNothingBetterToDo,76561198082516370,229.0,Kerberos Productions Inc.,2014.0,,301060.0,"['Indie', 'Strategy']"
2126,1.0,2.0,76561198067736111,bantiacmd,0.0,"BitMonster, Inc.",2014.0,14.99,266490.0,"['Adventure', 'Indie', 'RPG']"
2127,1.0,2.0,76561198193666401,LoveStage,0.0,"SmiteWorks USA, LLC",2014.0,39.99,252690.0,"['Indie', 'RPG', 'Strategy']"
2128,1.0,0.0,ALECLIKESSHOTASANDLITTLECUTEBOYS,76561198037336740,248.0,Bedtime Digital Games,2014.0,4.99,269330.0,"['Adventure', 'Indie']"
2129,1.0,2.0,76561198043587948,AoDoW,2.0,"Nova Dimension,Naga Entertainment",2014.0,5.99,293320.0,"['Adventure', 'Indie']"
2130,1.0,2.0,Shredderman962,Urotsuki,24555.0,Mimimi Productions,2014.0,19.99,260160.0,"['Action', 'Adventure', 'Indie']"
2131,1.0,2.0,76561198044352021,76561198086302347,163.0,b-alive gmbh,2014.0,9.99,287200.0,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2132,1.0,2.0,rscroop,76561198194717606,0.0,"SmiteWorks USA, LLC",2014.0,24.99,299300.0,['RPG']
2133,1.0,2.0,76561198064993980,kushziller,0.0,Gamepires,2014.0,4.99,277820.0,"['Action', 'Racing', 'Sports']"
2134,1.0,2.0,Shweety,HoneyBeeGames,1898.0,Dancing Dragon Games,2010.0,4.99,285420.0,"['Casual', 'RPG']"
2135,1.0,2.0,metalredlink183,76561198087874446,464.0,TML-Studios,2014.0,24.99,283620.0,['Simulation']
2136,1.0,0.0,SillyBilly1089,Darwin420,0.0,"SmiteWorks USA, LLC",2014.0,5.99,301240.0,"['Indie', 'RPG']"
2137,1.0,2.0,Simcra,SaLT001,288.0,Ubisoft - San Francisco,2014.0,2.99,294910.0,"['Casual', 'Simulation']"
2138,1.0,2.0,Singularity_iOS,nstokesy,13.0,Ubisoft - San Francisco,2014.0,2.99,294909.0,"['Casual', 'Simulation']"
2139,1.0,2.0,el-Gusto,76561198041505206,233.0,Last Limb LLC,2014.0,,282740.0,"['Action', 'Casual', 'Indie', 'Early Access']"
2140,1.0,2.0,76561198060544136,76561198045667927,4074.0,Ubisoft - San Francisco,2014.0,7.99,294912.0,"['Casual', 'Simulation']"
2141,1.0,2.0,elnegrohermoso,76561198063916425,0.0,Dovetail Games,2014.0,19.99,258652.0,['Simulation']
2142,1.0,2.0,76561198028067698,76561198254901212,0.0,Ubisoft - San Francisco,2014.0,2.99,294911.0,"['Casual', 'Simulation']"
2143,1.0,2.0,Moghur,AlbaDaK1NGAUREPRESENT,3472.0,Ronimo Games,2014.0,4.99,256505.0,"['Action', 'Indie', 'Strategy']"
2144,1.0,2.0,Chocolateness,76561198018589800,0.0,Longbow Games,2014.0,14.99,227060.0,"['Indie', 'RPG', 'Simulation', 'Strategy']"
2145,1.0,2.0,76561198050365270,76561198298789913,1.0,Digital Happiness,2014.0,14.99,269790.0,"['Adventure', 'Indie']"
2146,1.0,2.0,SpiritOfDeath2,fenetic,310.0,Artifex Mundi,2013.0,9.99,284790.0,"['Adventure', 'Casual']"
2147,1.0,2.0,76561198059366714,76561198039481795,14.0,Witan Entertainment,2009.0,4.99,288690.0,['Casual']
2148,1.0,2.0,BearVoSir,76561198098701511,1290.0,Digital Happiness,2014.0,5.99,298680.0,"['Adventure', 'Indie']"
2149,1.0,2.0,76561198044027491,Blitzboom01,486.0,The Behemoth,2014.0,14.99,238460.0,"['Action', 'Adventure', 'Casual', 'Indie']"
2150,1.0,2.0,76561198039606680,preavus,0.0,Arberth Studios,2008.0,4.99,298140.0,"['Adventure', 'Indie']"
2151,1.0,2.0,76561198063550753,76561198040660567,788.0,Enter Skies,2014.0,6.99,282100.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2152,1.0,2.0,76561198077259604,specul8,0.0,Liquid Flower,2014.0,9.99,252550.0,"['Adventure', 'Casual', 'Indie']"
2153,1.0,2.0,76561198064584898,Grant1ey,0.0,Casual Brothers,2014.0,9.99,268520.0,"['Action', 'Adventure', 'Indie']"
2154,1.0,2.0,SirTired,lo0se3r,0.0,Digitalmindsoft,2014.0,29.99,244450.0,"['Action', 'Simulation', 'Strategy']"
2155,1.0,2.0,bfraserlikesgames,76561198070090079,132.0,Gogii Games,2014.0,4.99,299170.0,['Adventure']
2156,1.0,2.0,76561198071644316,Waldkier,0.0,Gogii Games,2010.0,4.99,299180.0,['Adventure']
2157,1.0,2.0,76561198013296434,76561198054590902,1861.0,Humongous Entertainment,1994.0,4.99,294720.0,['Casual']
2158,1.0,2.0,chefmisery,ned279,0.0,Humongous Entertainment,1997.0,6.99,294670.0,"['Adventure', 'Casual']"
2159,1.0,2.0,76561198071631039,76561198063714964,149.0,Graviteam,2014.0,14.99,296450.0,['Strategy']
2160,0.0,2.0,skotavus,76561198070333683,913.0,Idea Factory,2014.0,4.99,281601.0,"['Adventure', 'RPG', 'Strategy']"
2161,1.0,2.0,SoOutOfLuck,76561198075740390,6976.0,Freegamer,2014.0,4.99,300910.0,['Action']
2162,1.0,2.0,76561198085601351,76561198060369859,2.0,Humongous Entertainment,2001.0,6.99,292260.0,"['Adventure', 'Casual']"
2163,1.0,2.0,sky_track,Someguywhomakesstoof,1339.0,Humongous Entertainment,2000.0,6.99,292800.0,"['Adventure', 'Casual']"
2164,0.0,0.0,skylord30,WeebTacoCat,4.0,Humongous Entertainment,1998.0,6.99,294540.0,"['Adventure', 'Casual']"
2165,1.0,2.0,76561198062091405,Issekara,551.0,Forever Entertainment S. A.,2014.0,2.99,301190.0,"['Action', 'Casual', 'Indie']"
2166,1.0,2.0,76561198075234879,Alm0st_3asy,78.0,Gamatic,2014.0,4.99,300510.0,['Casual']
2167,1.0,2.0,slaydread,76561197975627080,1739.0,Alawar Entertainment,2013.0,6.99,301150.0,"['Adventure', 'Casual', 'Indie']"
2168,1.0,2.0,76561198053793261,76561198081891488,275.0,Stage Clear Studios,2014.0,9.99,277510.0,"['Action', 'Adventure', 'Casual', 'Indie']"
2169,1.0,2.0,slicer11221,fluxxenik,93683.0,Digitalmindsoft,2014.0,6.99,271850.0,"['Action', 'Simulation', 'Strategy']"
2170,1.0,2.0,ethanabey,76561198017275546,48.0,Hypercane Studios,2014.0,4.99,279520.0,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']"
2171,1.0,2.0,76561198072534619,76561198090689076,232.0,Winter Wolves,2010.0,14.99,290990.0,"['Casual', 'Indie', 'Simulation']"
2172,1.0,2.0,Slynx_,ScarabScrub,2.0,Psydra Games LLC,2014.0,4.99,293880.0,"['Adventure', 'Casual', 'Indie', 'RPG']"
2173,0.0,0.0,DeadFishCorporation,76561198081651681,3908.0,Keybol,2014.0,1.99,279540.0,"['Casual', 'Indie']"
2174,1.0,2.0,naaaaaaz,lockjo,3613.0,Supergiant Games,2014.0,9.99,299240.0,"['Action', 'Indie', 'RPG']"
2175,0.0,2.0,SmiLeGaming06660,76561198094464222,0.0,"神奈川電子技術研究所,EXTREME",2014.0,2.99,297150.0,"['Action', 'Indie']"
2176,1.0,2.0,Smithy2700,_MAK_,147.0,Nabi Studios,2006.0,0,248570.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
2177,1.0,2.0,RegularSmokeyJoe,76561198081645823,142.0,Dark Gaia Studios,2014.0,5.99,290460.0,"['Casual', 'RPG']"
2178,1.0,2.0,76561198059487098,76561198039024962,200.0,RosePortal Games,2014.0,14.99,300540.0,"['Adventure', 'Indie', 'RPG']"
2179,1.0,2.0,76561198090792324,76561198004254370,0.0,Peoleo Entertainment,2014.0,0,266030.0,"['Free to Play', 'Indie', 'Strategy']"
2180,1.0,2.0,76561198095385702,davros9001,410.0,Peoleo Entertainment,2014.0,19.99,294310.0,"['Free to Play', 'Indie', 'Strategy']"
2181,1.0,2.0,Snickerbones,76561198077917075,2.0,Peoleo Entertainment,2014.0,59.99,294311.0,"['Free to Play', 'Indie', 'Strategy']"
2182,1.0,2.0,justthathelicopterpilot,sasqnick,0.0,Peoleo Entertainment,2014.0,14.99,292721.0,"['Free to Play', 'Indie', 'Strategy']"
2183,1.0,2.0,76561198081069153,76561198093360199,1331.0,Evilized Productions,2014.0,1.99,299820.0,"['Adventure', 'Casual', 'Indie']"
2184,1.0,2.0,coadstar101,BoKing,1730.0,"Rusty Moyher,Shaun Inman,Matt Grimm",2014.0,9.99,290040.0,"['Action', 'Adventure', 'Indie']"
2185,0.0,2.0,SenatorArmstrong123,guhou,421.0,Paradox Development Studio,2014.0,6.99,295220.0,"['Simulation', 'Strategy']"
2186,1.0,2.0,76561198051777058,76561198074908309,1343.0,Paradox Development Studio,2014.0,1.99,292981.0,"['RPG', 'Simulation', 'Strategy']"
2187,1.0,2.0,jonnyland081,lewisbigd,427.0,Peoleo Entertainment,2014.0,14.99,292722.0,"['Free to Play', 'Indie', 'Strategy']"
2188,1.0,2.0,goddamnterrorists,livaris,34.0,Paradox Development Studio,2014.0,1.99,292980.0,"['RPG', 'Simulation', 'Strategy']"
2189,1.0,2.0,SnowyDao,76561197996383185,0.0,Full Control Studios,2014.0,4.99,274431.0,"['Indie', 'Strategy']"
2190,1.0,2.0,_SNS_,76561198089768176,73.0,SCS Software,2014.0,1.99,297790.0,"['Indie', 'Simulation']"
2191,1.0,2.0,snyper4plg,angelliet,0.0,Appmania/i-Free,2013.0,2.99,302460.0,['Casual']
2192,1.0,2.0,camo88,ZONEcold,28.0,K-D Lab,2006.0,3.99,289240.0,['Strategy']
2193,1.0,2.0,GroovyG0D,76561198093317828,1.0,Milkstone Studios,2014.0,4.99,293860.0,"['Adventure', 'Casual', 'Indie']"
2194,1.0,2.0,76561198021142819,76561198009562232,1143.0,SkyRiver Studios,2007.0,2.99,289180.0,"['Action', 'RPG', 'Simulation']"
2195,0.0,2.0,cactus3,diego9031,299.0,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,2014.0,19.99,261110.0,['Action']
2196,1.0,2.0,solodsnek,hand0fcthulhu,7.0,Haemimont Games,2014.0,19.99,245620.0,"['RPG', 'Simulation', 'Strategy']"
2197,1.0,2.0,Real_Rotunda,demonknightz,0.0,Étienne Périn,2014.0,3.99,272990.0,"['Casual', 'Indie']"
2198,1.0,2.0,ThatMexicanGuy,keth98,0.0,Cobra Mobile,2013.0,2.99,301700.0,['Casual']
2199,1.0,2.0,76561198040704557,76561198083957632,0.0,"SmiteWorks USA, LLC",2014.0,12.99,303332.0,"['Indie', 'RPG']"
2200,1.0,2.0,76561198060787863,KentuckyFriedSpy,366.0,"SmiteWorks USA, LLC",2014.0,24.99,303331.0,"['Indie', 'RPG']"
2201,1.0,2.0,swineflu1122,ZoioAzuL,0.0,Forever Entertainment S. A.,2014.0,7.99,301200.0,"['Action', 'Casual', 'Indie']"
2202,1.0,2.0,76561198072196225,76561198074412580,24.0,Forever Entertainment S. A.,2014.0,,303630.0,"['Action', 'Casual', 'Indie']"
2203,1.0,2.0,smNTC,76561198026516913,676.0,Cobra Mobile,2013.0,2.99,301690.0,['Casual']
2204,1.0,0.0,76561198071088410,76561198044826630,26.0,"SmiteWorks USA, LLC",2014.0,109.99,300870.0,"['Indie', 'RPG']"
2205,1.0,2.0,sonnymastrangioli,DarkGhostWolf,0.0,Myrtilus Entertainment,2013.0,5.99,285050.0,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2206,1.0,2.0,76561198045615853,garik321,0.0,"SmiteWorks USA, LLC",2014.0,19.99,303330.0,"['Indie', 'RPG']"
2207,0.0,2.0,SWAGHIGHJAKKER,420blaznnoscope,292.0,OVERKILL - a Starbreeze Studio.,2014.0,,267382.0,"['Action', 'RPG']"
2208,1.0,2.0,joao_bobd,joelkawaii,380.0,Koalabs,2014.0,7.99,279560.0,['Adventure']
2209,1.0,2.0,juliagillardismymum,76561198063321128,293.0,Paradox Development Studio,2014.0,1.99,304590.0,['Strategy']
2210,1.0,2.0,76561198055096033,kinglycookie,154.0,Paradox Development Studio,2014.0,1.99,279622.0,"['Simulation', 'Strategy']"
2211,1.0,2.0,spacemonkey,76561198086407197,66.0,Paradox Development Studio,2014.0,9.99,279620.0,"['Simulation', 'Strategy']"
2212,0.0,2.0,space_jumper,kaiszu,2849.0,Paradox Development Studio,2014.0,1.99,279621.0,"['Simulation', 'Strategy']"
2213,1.0,2.0,NJFV,jarradcamille,119.0,Bohemia Interactive,2014.0,19.99,304400.0,"['Action', 'Simulation', 'Strategy']"
2214,1.0,2.0,Sparkzh2o,76561198025266324,33.0,Sherman3D,2014.0,9.99,291473.0,"['Design &amp; Illustration', 'Web Publishing']"
2215,1.0,2.0,76561197986948702,76561198055373462,0.0,Bohemia Interactive,2014.0,1.99,288520.0,"['Action', 'Racing', 'Simulation', 'Strategy']"
2216,0.0,2.0,76561198020241941,presidentllama,16.0,11 bit studios,2014.0,9.99,294750.0,"['Action', 'Indie', 'Strategy']"
2217,1.0,2.0,76561198085996419,76561198097798959,22.0,"Adam Saltsman,Robin Arnott",2012.0,4.99,303940.0,['Indie']
2218,1.0,2.0,nerrma,tortamais,2573.0,Schulenburg Software,2014.0,7.99,244950.0,"['Adventure', 'Casual', 'Indie']"
2219,1.0,2.0,SpExXkRiWestPacIsDeadLongLive,76561198043399187,0.0,SCS Software,2014.0,1.99,301180.0,"['Indie', 'Simulation']"
2220,0.0,1.0,76561197983875214,76561198067435471,121.0,Graveck,2014.0,3.99,286380.0,"['Casual', 'Indie', 'Strategy']"
2221,1.0,2.0,76561198081461581,76561198007475589,24108.0,QUByte Interactive,2014.0,6.99,288650.0,['Racing']
2222,1.0,2.0,76561198059845244,76561198019195980,3613.0,Humongous Entertainment,2000.0,6.99,294690.0,"['Adventure', 'Casual']"
2223,0.0,2.0,sniperxd,Rivason,0.0,Winter Wolves,2011.0,19.99,293920.0,"['Casual', 'Indie', 'RPG', 'Simulation']"
2224,1.0,0.0,Kaj3n,76561198086903028,21.0,Idea Factory,2014.0,4.99,281602.0,"['Adventure', 'RPG', 'Strategy']"
2225,1.0,2.0,suckguy12,thugnificent,0.0,KOG,2014.0,9.99,304490.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG']"
2226,1.0,2.0,harley293,M0les,0.0,KOG,2014.0,39.99,304491.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG']"
2227,1.0,2.0,76561198070995743,76561197993381595,222.0,Artem Kotov,2014.0,2.99,295630.0,"['Indie', 'Strategy']"
2228,1.0,2.0,IAMYOUDIDYOUKNOWTHAT,76561198069988708,118.0,Visual Entertainment And Technologies,2014.0,16.99,285110.0,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
2229,1.0,2.0,Squiddicals,76561198093437165,0.0,Endnight Games Ltd,2014.0,14.99,242760.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
2230,1.0,2.0,Squiggley,RagingThor,20.0,Targem Games,2003.0,3.99,302470.0,"['RPG', 'Strategy']"
2231,1.0,2.0,CranSi,thekushcorner,51.0,Undead Labs,2014.0,6.99,259041.0,"['Action', 'RPG', 'Simulation']"
2232,1.0,2.0,cloudribero,somebritishtwat,0.0,Over The Moon,2014.0,9.99,290770.0,"['Action', 'Adventure', 'Indie']"
2233,1.0,2.0,FrostyByte,horizon95,0.0,Sport1 GmbH,2014.0,4.99,301250.0,"['Casual', 'Sports']"
2234,0.0,2.0,ssbatt,omfgabrams,29.0,Arctic Anteater,2014.0,9.99,301360.0,"['Action', 'Indie']"
2235,1.0,2.0,76561198039700455,evilcow156,13.0,Wastelands Interactive,2014.0,14.99,283020.0,"['Indie', 'Strategy']"
2236,1.0,2.0,StaticStabler,CockInCider,0.0,Wild Games Studio,2014.0,1.99,303410.0,"['Adventure', 'RPG']"
2237,0.0,2.0,76561198049623068,madmax64,18996.0,Uppercut Games Pty Ltd,2014.0,9.99,270510.0,"['Action', 'Indie']"
2238,1.0,2.0,76561198069758889,PSLOVER9,0.0,Snowbird Games,2014.0,3.99,303730.0,"['Indie', 'Strategy']"
2239,1.0,0.0,76561198047232925,jonesgang88,0.0,Artifex Mundi,2013.0,9.99,284770.0,"['Adventure', 'Casual']"
2240,1.0,2.0,_codered66_,76561198100347033,22.0,"Alawar,Mirball Games",2013.0,3.99,306200.0,"['Casual', 'Strategy']"
2241,1.0,2.0,76561198081739230,thombelcar,0.0,Artifex Mundi,2013.0,6.99,301730.0,['Casual']
2242,1.0,2.0,rektlegolad,76561198025496754,0.0,Owl Cave,2014.0,5.99,279260.0,"['Adventure', 'Indie']"
2243,1.0,2.0,CounterEverything,phrostb,414.0,Evolutionary Games,2014.0,2.99,249610.0,"['Action', 'Casual', 'Indie']"
2244,0.0,2.0,76561198080384414,Scorpion1903,1.0,Phosphor Games Studio,2014.0,4.99,247730.0,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
2245,1.0,2.0,SteevH,76561198072617841,24.0,Exkee,2014.0,9.99,293940.0,"['Action', 'Indie', 'Simulation', 'Strategy']"
2246,1.0,2.0,smokeaconeorfuckoff,certifiedpeachlicker,24860.0,Gaijin Games,2014.0,9.99,205090.0,"['Action', 'Casual', 'Indie']"
2247,1.0,0.0,76561198094163912,76561198071716213,6.0,Gaijin Games,2014.0,5.99,205093.0,
2248,1.0,2.0,76561198069917462,TMYMCSL,94.0,ovos,2014.0,9.99,263120.0,"['Adventure', 'Indie', 'Simulation']"
2249,1.0,2.0,76561198072812024,76561198089820105,0.0,Stage 2 Studios,2014.0,19.99,261530.0,"['Action', 'Adventure', 'Indie']"
2250,1.0,2.0,76561198100807328,aussieliam,66.0,"Michael Todd Games,Yazar Media Group LLC",2014.0,4.99,301460.0,"['Action', 'Indie']"
2251,1.0,2.0,jellysama,76561198017205526,0.0,"TREND, Soft Pro",2014.0,39.99,251020.0,['Simulation']
2252,1.0,2.0,76561198091620717,76561198019660877,0.0,Microblast Games,2014.0,0.99,306160.0,"['Action', 'Casual', 'Indie']"
2253,1.0,0.0,Stewietron,TFWUMastab82Sanic,1003.0,"TREND, Soft Pro",2014.0,13.99,267680.0,['Simulation']
2254,1.0,2.0,Madrake,hewl,0.0,"TREND, Soft Pro",2014.0,13.99,275170.0,['Simulation']
2255,1.0,2.0,stinglock,76561198046816537,67.0,SmashGames,2014.0,9.99,268750.0,"['Action', 'Adventure', 'Indie', 'RPG']"
2256,1.0,2.0,NotStomm,watermelon1298,49.0,"Trend, Soft-Pro",2014.0,13.99,275171.0,
2257,1.0,2.0,AfterEffects,HEYYEYAAEYAAAEYAEYA,12.0,"10th Art Studio,Adventure Productions",2014.0,6.99,286360.0,"['Adventure', 'Indie']"
2258,1.0,2.0,76561198042267727,luigi881,16.0,Gunnar Games,2013.0,9.99,301740.0,['Casual']
2259,1.0,2.0,geraldtan35,76561198045455281,479.0,Ubisoft - San Francisco,2014.0,2.99,294929.0,"['Casual', 'Simulation']"
2260,1.0,2.0,stormlrd,76561198057735047,0.0,Ubisoft - San Francisco,2014.0,2.99,294930.0,"['Casual', 'Simulation']"
2261,1.0,2.0,stormshado,64574574574744,920.0,Gojira,2014.0,4.99,281750.0,"['Adventure', 'Casual', 'Indie']"
2262,1.0,2.0,76561198076885214,phrostb,0.0,Ubisoft - San Francisco,2014.0,2.99,294931.0,"['Casual', 'Simulation']"
2263,1.0,2.0,artic_creeper,bananaman69,682.0,Anthony Case,2014.0,8.99,305780.0,"['Adventure', 'Indie']"
2264,1.0,2.0,Strike_fire,thegalaxyfutureyoutuber,0.0,3f Interactive,2012.0,0.99,270570.0,"['Adventure', 'Indie']"
2265,1.0,2.0,StrungOut7,76561197977174002,0.0,CI Games,2014.0,29.99,256190.0,['Action']
2266,1.0,2.0,76561198065863302,76561198092166713,394.0,Heydeck Games,2013.0,2.99,262900.0,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2267,0.0,2.0,PraiseDuarte,76561198013025960,25815.0,Sakura River Interactive,2014.0,12.99,302290.0,"['Casual', 'Indie', 'Simulation']"
2268,1.0,2.0,AlsonFoong,mantis10,1742.0,Unfinished Pixel,2014.0,4.99,297490.0,['Indie']
2269,1.0,2.0,76561198085888138,76561198048090660,54.0,Spiders Studio,2014.0,9.99,303790.0,['RPG']
2270,0.0,2.0,64512328,Tobyrox9,0.0,Lost Decade Games,2014.0,9.99,280040.0,"['Action', 'Indie', 'RPG']"
2271,1.0,2.0,aquelemlkgenteboa,thehellerphant,0.0,MURA Interactive,2014.0,,309890.0,"['Action', 'Casual', 'Indie']"
2272,0.0,2.0,fantasticjustice,AlienIvander,762.0,North Side,2014.0,14.99,263040.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
2273,1.0,0.0,76561198074373301,iAlyxan,36.0,Goldhawk Interactive,2014.0,24.99,223830.0,"['Indie', 'Simulation', 'Strategy']"
2274,1.0,2.0,nosquint,76561198061879489,2564.0,XGen Studios,2011.0,19.99,307640.0,['RPG']
2275,1.0,2.0,eminisc,76561198070585472,0.0,tequibo,2014.0,8.99,307090.0,"['Action', 'Indie', 'Early Access']"
2276,1.0,2.0,76561198070868249,PandaPanda2o1,51584.0,Crazy Moo Games,2014.0,1.99,307390.0,"['Action', 'Casual', 'Indie', 'Sports']"
2277,1.0,2.0,summon1805,76561198007404119,1781.0,Peter Cleary,2014.0,9.99,298280.0,"['Action', 'Indie', 'Early Access']"
2278,1.0,2.0,SunnyS,redpillgaming,0.0,"Future Games,Unknown Identity",2003.0,9.99,292930.0,['Adventure']
2279,1.0,2.0,Happysumo,159zse159,0.0,Parseh Game Studio,2014.0,14.99,303470.0,"['Action', 'Strategy']"
2280,1.0,2.0,76561198059628972,76561198045903394,483.0,OVERKILL - a Starbreeze Studio.,2014.0,,306690.0,"['Action', 'RPG']"
2281,1.0,2.0,Duskerno,huramai,136.0,Colossal Order Ltd.,2014.0,4.99,306170.0,"['Simulation', 'Strategy']"
2282,1.0,2.0,76561198085112694,76561198040881217,241.0,Ubisoft - San Francisco,2014.0,2.99,294934.0,"['Casual', 'Simulation']"
2283,1.0,2.0,superduperjack,JokaPly,142.0,Ubisoft - San Francisco,2014.0,2.99,294936.0,"['Casual', 'Simulation']"
2284,1.0,2.0,76561198096417535,76561198065340949,165.0,Ubisoft - San Francisco,2014.0,2.99,294935.0,"['Casual', 'Simulation']"
2285,1.0,2.0,superyoshiegg,chanthecat,415.0,Ubisoft - San Francisco,2014.0,2.99,294937.0,"['Casual', 'Simulation']"
2286,1.0,2.0,sugoisukhoi,76561198028472822,4494.0,Choice of Games,2012.0,,305450.0,"['Indie', 'RPG']"
2287,1.0,2.0,76561198075313412,chidori_647,6.0,Choice of Games,2013.0,6.99,304290.0,"['Indie', 'RPG']"
2288,1.0,2.0,SVB128,jacket105,105.0,"SmiteWorks USA, LLC",2014.0,7.99,308140.0,"['Indie', 'RPG']"
2289,1.0,2.0,mostmlgpro420blazeitsteamprofile,76561198097908877,1807.0,Silesia Games Sp. z o.o.,2014.0,4.99,297100.0,"['Action', 'Adventure', 'Simulation']"
2290,1.0,2.0,frost27820,gutsifier,1606.0,BlackMoon Design,2014.0,7.99,300320.0,['Strategy']
2291,1.0,2.0,76561198061950314,extronic,0.0,Choice of Games,2013.0,,305440.0,"['Indie', 'RPG']"
2292,1.0,2.0,76561198070164022,DTSZ,374.0,Reppo,2009.0,4.99,222570.0,['Simulation']
2293,1.0,2.0,76561198070346631,76561197990290762,0.0,Cyanide Studio,2014.0,9.99,255260.0,['Simulation']
2294,1.0,2.0,Syrahl696,frostnite,0.0,Infinity Ward,2014.0,1.99,295430.0,['Action']
2295,1.0,2.0,syrith,76561198141525565,0.0,Infinity Ward,2014.0,1.99,295437.0,['Action']
2296,1.0,2.0,76561198102490796,76561198043176272,64.0,Infinity Ward,2014.0,1.99,295436.0,['Action']
2297,0.0,0.0,76561198078317599,4n0m4ly,91.0,Infinity Ward,2014.0,1.99,295434.0,['Action']
2298,0.0,0.0,76561198015930046,76561198061086063,1.0,Infinity Ward,2014.0,1.99,295433.0,['Action']
2299,1.0,2.0,T0talN1nja,692412341234,83.0,Infinity Ward,2014.0,1.99,295432.0,['Action']
2300,1.0,2.0,DJHotpuffle,Horsefeces,30.0,Infinity Ward,2014.0,1.99,295431.0,['Action']
2301,1.0,2.0,76561198103243648,Talizaeus,1052.0,Wild Shadow Studios,2014.0,,308162.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
2302,1.0,1.0,robotninja3000,SlipperyPiggy,183.0,Infinity Ward,2014.0,1.99,295435.0,['Action']
2303,1.0,2.0,Garfiw,76561198018845815,3077.0,Wild Shadow Studios,2014.0,,308161.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
2304,1.0,2.0,76561198022552926,76561198065137041,0.0,Wild Shadow Studios,2014.0,,308160.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
2305,0.0,2.0,GameTaj,sesepe,266.0,Wild Shadow Studios,2014.0,,308164.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
2306,1.0,2.0,76561198054199777,76561198165711232,0.0,Wild Shadow Studios,2014.0,,308163.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
2307,1.0,0.0,76561198044382516,impurepaladin,464.0,Trion Worlds,2014.0,59.99,310260.0,"['Free to Play', 'Massively Multiplayer', 'RPG']"
